county_name,administered_count,administered_count_change,administered_count_roll_avg,allocated_doses,persons_fully_vaccinated,persons_fully_vaccinated_change,report_date,population,pct_vaccinated_population,longitude,latitude,l_h_d_reported_inventory,community_reported_inventory,total_reported_inventory,inventory_report_date,update_date,administered_doses_per_100k
Adams,5,5,1.0,0,0,0,2020-12-17,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-17,7.611392732642219
Adams,8,3,1.0,0,0,0,2020-12-18,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-18,12.178228372227549
Adams,8,0,1.0,0,0,0,2020-12-19,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-19,12.178228372227549
Adams,8,0,1.0,0,0,0,2020-12-20,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-20,12.178228372227549
Adams,8,0,1.0,0,0,0,2020-12-21,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-21,12.178228372227549
Adams,9,1,1.0,0,0,0,2020-12-22,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-22,13.700506918755995
Adams,538,529,77.0,0,0,0,2020-12-23,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-23,818.9858580323026
Adams,780,242,111.0,0,0,0,2020-12-24,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-24,1187.377266292186
Adams,780,0,110.0,0,0,0,2020-12-25,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-25,1187.377266292186
Adams,780,0,110.0,0,0,0,2020-12-26,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-26,1187.377266292186
Adams,780,0,110.0,0,0,0,2020-12-27,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-27,1187.377266292186
Adams,950,170,135.0,0,0,0,2020-12-28,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-28,1446.1646192020216
Adams,1174,224,166.0,0,0,0,2020-12-29,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-29,1787.155013624393
Adams,1478,304,134.0,0,0,0,2020-12-30,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-30,2249.92769176904
Adams,1553,75,110.0,0,0,0,2020-12-31,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2020-12-31,2364.0985827586733
Adams,1553,0,110.0,0,0,0,2021-01-01,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-01,2364.0985827586733
Adams,1553,0,110.0,0,0,0,2021-01-02,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-02,2364.0985827586733
Adams,1554,1,111.0,0,0,0,2021-01-03,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-03,2365.6208613052017
Adams,1665,111,102.0,0,0,0,2021-01-04,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-04,2534.5937799698586
Adams,1803,138,90.0,0,0,0,2021-01-05,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-05,2744.668219390784
Adams,2089,286,87.0,0,0,0,2021-01-06,65691,0.0,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-06,3180.039883697919
Adams,2301,212,107.0,0,3,3,2021-01-07,65691,4.566835639585331e-05,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-07,3502.762935561949
Adams,2468,167,131.0,0,6,3,2021-01-08,65691,9.133671279170662e-05,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-08,3756.9834528321994
Adams,2468,0,131.0,0,6,0,2021-01-09,65691,9.133671279170662e-05,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-09,3756.9834528321994
Adams,2468,0,131.0,0,6,0,2021-01-10,65691,9.133671279170662e-05,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-10,3756.9834528321994
Adams,2506,38,120.0,0,6,0,2021-01-11,65691,9.133671279170662e-05,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-11,3814.8300376002803
Adams,2621,115,117.0,0,8,2,2021-01-12,65691,0.0001217822837222,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-12,3989.892070451051
Adams,2989,368,129.0,0,312,304,2021-01-13,65691,0.0047495090651687,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-13,4550.090575573518
Adams,3328,339,147.0,0,559,247,2021-01-14,65691,0.008509537075094,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-14,5066.143002846661
Adams,3851,523,198.0,0,667,108,2021-01-15,65691,0.0101535979053447,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-15,5862.294682681038
Adams,3948,97,211.0,0,696,29,2021-01-16,65691,0.0105950586838379,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-16,6009.955701694296
Adams,3950,2,212.0,0,696,0,2021-01-17,65691,0.0105950586838379,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-17,6013.000258787353
Adams,4854,904,335.0,0,845,149,2021-01-18,65691,0.0128632537181653,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-18,7389.140064849066
Adams,6218,1364,514.0,0,873,28,2021-01-19,65691,0.0132894917111933,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-19,9465.528002313864
Adams,7399,1181,630.0,0,874,1,2021-01-20,65691,0.0133047144966585,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-20,11263.338965763955
Adams,8574,1175,749.0,0,875,1,2021-01-21,65691,0.0133199372821238,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-21,13052.016257934876
Adams,9648,1074,828.0,0,885,10,2021-01-22,65691,0.0134721651367767,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-22,14686.943416906426
Adams,9730,82,826.0,0,885,0,2021-01-23,65691,0.0134721651367767,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-23,14811.770257721757
Adams,9745,15,828.0,0,885,0,2021-01-24,65691,0.0134721651367767,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-24,14834.604435919686
Adams,10475,730,803.0,0,905,20,2021-01-25,65691,0.0137766208460824,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-25,15945.867774885448
Adams,11405,930,741.0,0,1137,232,2021-01-26,65691,0.0173083070740284,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-26,17361.586823156904
Adams,12422,1017,718.0,0,1471,334,2021-01-27,65691,0.0223927174194334,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-27,18909.74410497633
Adams,13259,837,669.0,0,1798,327,2021-01-28,65691,0.0273705682665814,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-28,20183.891248420634
Adams,13927,668,611.0,0,1941,143,2021-01-29,65691,0.029547426588117,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-29,21200.773317501636
Adams,13953,26,603.0,0,1943,2,2021-01-30,65691,0.0295778721590476,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-30,21240.352559711377
Adams,13960,7,602.0,0,1943,0,2021-01-31,65691,0.0295778721590476,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-01-31,21251.008509537074
Adams,14096,136,517.0,0,2044,101,2021-02-01,65691,0.0311153734910413,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-01,21458.038391864946
Adams,15123,1027,531.0,0,2356,312,2021-02-02,65691,0.0358648825562101,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-02,23021.418459149656
Adams,16002,879,511.0,0,2557,201,2021-02-03,65691,0.0389246624347323,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-03,24359.501301548156
Adams,16681,679,489.0,0,2643,86,2021-02-04,65691,0.0402338219847467,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-04,25393.12843464097
Adams,16974,293,435.0,0,2716,73,2021-02-05,65691,0.0413450853237125,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-05,25839.156048773802
Adams,17071,97,445.0,0,2722,6,2021-02-06,65691,0.0414364220365042,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-06,25986.817067787066
Adams,17102,31,449.0,0,2723,1,2021-02-07,65691,0.0414516448219695,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-07,26034.007702729446
Adams,17843,741,535.0,0,2912,189,2021-02-08,65691,0.0443287512749082,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-08,27162.01610570702
Adams,18914,1071,542.0,0,3934,1022,2021-02-09,65691,0.0598864380204289,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-09,28792.376429038984
Adams,20267,1353,609.0,0,4943,1009,2021-02-10,65691,0.0752462285549009,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-10,30852.019302491968
Adams,21266,999,655.0,0,5876,933,2021-02-11,65691,0.0894490873940113,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-11,32372.77557047388
Adams,22372,1106,771.0,0,6679,803,2021-02-12,65691,0.1016729841226347,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-12,34056.41564293434
Adams,22418,46,764.0,0,6680,1,2021-02-13,65691,0.1016882069081,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-13,34126.440456074655
Adams,22462,44,766.0,0,6681,1,2021-02-14,65691,0.1017034296935653,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-14,34193.4207121219
Adams,23224,762,769.0,0,7340,659,2021-02-15,65691,0.1117352453151877,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-15,35353.396964576576
Adams,24323,1099,773.0,0,8160,820,2021-02-16,65691,0.124217929396721,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-16,37026.38108721133
Adams,24826,503,651.0,0,8626,466,2021-02-17,65691,0.1313117474235435,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-17,37792.08719611514
Adams,25797,971,647.0,0,9097,471,2021-02-18,65691,0.1384816793776925,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-18,39270.21966479426
Adams,26281,484,558.0,0,9505,408,2021-02-19,65691,0.1446925758475286,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-19,40007.00248131403
Adams,26295,14,554.0,0,9516,11,2021-02-20,65691,0.1448600264876467,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-20,40028.31438096543
Adams,26329,34,552.0,0,9550,34,2021-02-21,65691,0.1453776011934663,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-21,40080.07185154739
Adams,27352,1023,590.0,0,10283,733,2021-02-22,65691,0.1565359029395198,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-22,41637.36280464599
Adams,28255,903,562.0,0,11034,751,2021-02-23,65691,0.1679682148239485,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-23,43011.98033216118
Adams,28983,728,594.0,0,11665,631,2021-02-24,65691,0.1775737924525429,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-24,44120.19911403389
Adams,29569,586,539.0,0,12196,531,2021-02-25,65691,0.185657091534609,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-25,45012.25434229955
Adams,30215,646,562.0,0,12717,521,2021-02-26,65691,0.1935881627620222,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-26,45995.64628335693
Adams,30765,550,639.0,0,12758,41,2021-02-27,65691,0.1942122969660988,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-27,46832.89948394757
Adams,30826,61,642.0,0,12794,36,2021-02-28,65691,0.1947603172428491,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-02-28,46925.75847528581
Adams,31437,611,584.0,0,13352,558,2021-03-01,65691,0.2032546315324778,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-03-01,47855.87066721469
Adams,31641,204,484.0,0,13490,138,2021-03-02,65691,0.205355375926687,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-03-02,48166.41549070649
Adams,31878,237,414.0,0,13678,188,2021-03-03,65691,0.2082172595941605,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-03-03,48527.19550623373
Adams,32141,263,367.0,0,13899,221,2021-03-04,65691,0.2115814951819884,-91.1353,40.0578,1306,64,1370,2021-03-04T00:00:00,2021-03-04,48927.55476397071
Alexander,2,2,0.0,0,0,0,2020-12-17,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-17,33.00330033003301
Alexander,6,4,1.0,0,0,0,2020-12-18,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-18,99.00990099009901
Alexander,6,0,1.0,0,0,0,2020-12-19,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-19,99.00990099009901
Alexander,6,0,1.0,0,0,0,2020-12-20,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-20,99.00990099009901
Alexander,6,0,1.0,0,0,0,2020-12-21,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-21,99.00990099009901
Alexander,6,0,1.0,0,0,0,2020-12-22,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-22,99.00990099009901
Alexander,6,0,1.0,0,0,0,2020-12-23,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-23,99.00990099009901
Alexander,6,0,1.0,0,0,0,2020-12-24,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-24,99.00990099009901
Alexander,6,0,0.0,0,0,0,2020-12-25,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-25,99.00990099009901
Alexander,6,0,0.0,0,0,0,2020-12-26,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-26,99.00990099009901
Alexander,6,0,0.0,0,0,0,2020-12-27,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-27,99.00990099009901
Alexander,6,0,0.0,0,0,0,2020-12-28,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-28,99.00990099009901
Alexander,7,1,0.0,0,0,0,2020-12-29,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-29,115.51155115511551
Alexander,12,5,1.0,0,0,0,2020-12-30,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-30,198.01980198019803
Alexander,14,2,1.0,0,0,0,2020-12-31,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2020-12-31,231.02310231023102
Alexander,14,0,1.0,0,0,0,2021-01-01,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-01,231.02310231023102
Alexander,14,0,1.0,0,0,0,2021-01-02,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-02,231.02310231023102
Alexander,14,0,1.0,0,0,0,2021-01-03,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-03,231.02310231023102
Alexander,14,0,1.0,0,0,0,2021-01-04,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-04,231.02310231023102
Alexander,14,0,1.0,0,0,0,2021-01-05,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-05,231.02310231023102
Alexander,14,0,0.0,0,0,0,2021-01-06,6060,0.0,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-06,231.02310231023102
Alexander,16,2,0.0,0,1,1,2021-01-07,6060,0.0001650165016501,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-07,264.02640264026405
Alexander,21,5,1.0,0,5,4,2021-01-08,6060,0.0008250825082508,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-08,346.53465346534654
Alexander,21,0,1.0,0,5,0,2021-01-09,6060,0.0008250825082508,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-09,346.53465346534654
Alexander,22,1,1.0,0,6,1,2021-01-10,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-10,363.036303630363
Alexander,22,0,1.0,0,6,0,2021-01-11,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-11,363.036303630363
Alexander,26,4,2.0,0,6,0,2021-01-12,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-12,429.042904290429
Alexander,26,0,2.0,0,6,0,2021-01-13,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-13,429.042904290429
Alexander,42,16,4.0,0,6,0,2021-01-14,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-14,693.0693069306931
Alexander,44,2,3.0,0,6,0,2021-01-15,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-15,726.072607260726
Alexander,44,0,3.0,0,6,0,2021-01-16,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-16,726.072607260726
Alexander,44,0,3.0,0,6,0,2021-01-17,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-17,726.072607260726
Alexander,46,2,3.0,0,6,0,2021-01-18,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-18,759.0759075907591
Alexander,57,11,4.0,0,6,0,2021-01-19,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-19,940.5940594059406
Alexander,75,18,7.0,0,6,0,2021-01-20,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-20,1237.6237623762377
Alexander,83,8,6.0,0,6,0,2021-01-21,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-21,1369.6369636963698
Alexander,85,2,6.0,0,6,0,2021-01-22,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-22,1402.6402640264025
Alexander,85,0,6.0,0,6,0,2021-01-23,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-23,1402.6402640264025
Alexander,85,0,6.0,0,6,0,2021-01-24,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-24,1402.6402640264025
Alexander,88,3,6.0,0,6,0,2021-01-25,6060,0.0009900990099009,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-25,1452.145214521452
Alexander,114,26,8.0,0,8,2,2021-01-26,6060,0.0013201320132013,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-26,1881.1881188118812
Alexander,121,7,7.0,0,11,3,2021-01-27,6060,0.0018151815181518,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-27,1996.699669966997
Alexander,124,3,6.0,0,11,0,2021-01-28,6060,0.0018151815181518,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-28,2046.204620462046
Alexander,140,16,8.0,0,14,3,2021-01-29,6060,0.0023102310231023,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-29,2310.2310231023102
Alexander,140,0,8.0,0,14,0,2021-01-30,6060,0.0023102310231023,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-30,2310.2310231023102
Alexander,140,0,8.0,0,14,0,2021-01-31,6060,0.0023102310231023,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-01-31,2310.2310231023102
Alexander,142,2,8.0,0,14,0,2021-02-01,6060,0.0023102310231023,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-01,2343.2343234323434
Alexander,153,11,6.0,0,16,2,2021-02-02,6060,0.0026402640264026,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-02,2524.752475247525
Alexander,184,31,9.0,0,16,0,2021-02-03,6060,0.0026402640264026,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-03,3036.3036303630365
Alexander,190,6,9.0,0,19,3,2021-02-04,6060,0.0031353135313531,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-04,3135.313531353135
Alexander,195,5,8.0,0,19,0,2021-02-05,6060,0.0031353135313531,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-05,3217.8217821782177
Alexander,196,1,8.0,0,20,1,2021-02-06,6060,0.0033003300330033,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-06,3234.3234323432343
Alexander,196,0,8.0,0,20,0,2021-02-07,6060,0.0033003300330033,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-07,3234.3234323432343
Alexander,211,15,10.0,0,20,0,2021-02-08,6060,0.0033003300330033,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-08,3481.848184818482
Alexander,214,3,9.0,0,21,1,2021-02-09,6060,0.0034653465346534,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-09,3531.3531353135313
Alexander,214,0,4.0,0,21,0,2021-02-10,6060,0.0034653465346534,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-10,3531.3531353135313
Alexander,215,1,4.0,0,22,1,2021-02-11,6060,0.0036303630363036,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-11,3547.854785478548
Alexander,216,1,3.0,0,22,0,2021-02-12,6060,0.0036303630363036,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-12,3564.356435643564
Alexander,216,0,3.0,0,22,0,2021-02-13,6060,0.0036303630363036,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-13,3564.356435643564
Alexander,216,0,3.0,0,22,0,2021-02-14,6060,0.0036303630363036,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-14,3564.356435643564
Alexander,216,0,1.0,0,22,0,2021-02-15,6060,0.0036303630363036,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-15,3564.356435643564
Alexander,216,0,0.0,0,22,0,2021-02-16,6060,0.0036303630363036,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-16,3564.356435643564
Alexander,217,1,0.0,0,23,1,2021-02-17,6060,0.0037953795379537,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-17,3580.858085808581
Alexander,220,3,1.0,0,24,1,2021-02-18,6060,0.0039603960396039,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-18,3630.3630363036305
Alexander,227,7,2.0,0,28,4,2021-02-19,6060,0.0046204620462046,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-19,3745.8745874587457
Alexander,227,0,2.0,0,28,0,2021-02-20,6060,0.0046204620462046,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-20,3745.8745874587457
Alexander,243,16,4.0,0,33,5,2021-02-21,6060,0.0054455445544554,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-21,4009.90099009901
Alexander,251,8,5.0,0,39,6,2021-02-22,6060,0.0064356435643564,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-22,4141.914191419141
Alexander,260,9,6.0,0,45,6,2021-02-23,6060,0.0074257425742574,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-23,4290.42904290429
Alexander,282,22,9.0,0,53,8,2021-02-24,6060,0.0087458745874587,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-24,4653.465346534654
Alexander,302,20,12.0,0,56,3,2021-02-25,6060,0.0092409240924092,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-25,4983.498349834983
Alexander,319,17,13.0,0,67,11,2021-02-26,6060,0.011056105610561,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-26,5264.026402640265
Alexander,323,4,14.0,0,67,0,2021-02-27,6060,0.011056105610561,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-27,5330.03300330033
Alexander,335,12,13.0,0,78,11,2021-02-28,6060,0.0128712871287128,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-02-28,5528.052805280528
Alexander,336,1,12.0,0,78,0,2021-03-01,6060,0.0128712871287128,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-03-01,5544.554455445545
Alexander,340,4,11.0,0,79,1,2021-03-02,6060,0.013036303630363,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-03-02,5610.56105610561
Alexander,355,15,10.0,0,85,6,2021-03-03,6060,0.014026402640264,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-03-03,5858.085808580859
Alexander,369,14,10.0,0,86,1,2021-03-04,6060,0.0141914191419141,-89.3606,37.167,0,350,350,2021-03-04T00:00:00,2021-03-04,6089.108910891089
Bond,2,2,0.0,0,0,0,2020-12-16,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-16,12.026458208057727
Bond,8,6,1.0,0,0,0,2020-12-17,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-17,48.10583283223091
Bond,51,43,7.0,0,0,0,2020-12-18,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-18,306.674684305472
Bond,61,10,9.0,0,0,0,2020-12-19,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-19,366.80697534576063
Bond,66,5,9.0,0,0,0,2020-12-20,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-20,396.873120865905
Bond,72,6,10.0,0,0,0,2020-12-21,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-21,432.9524954900782
Bond,73,1,10.0,0,0,0,2020-12-22,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-22,438.96572459410703
Bond,100,27,14.0,0,0,0,2020-12-23,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-23,601.3229104028864
Bond,111,11,15.0,0,0,0,2020-12-24,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-24,667.4684305472039
Bond,112,1,9.0,0,0,0,2020-12-25,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-25,673.4816596512327
Bond,128,16,10.0,0,0,0,2020-12-26,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-26,769.6933253156946
Bond,128,0,9.0,0,0,0,2020-12-27,16630,0.0,-89.4742,38.903,550,0,550,2021-03-04T00:00:00,2020-12-27,769.6933253156946
