county_name,age_group,administered_count,administered_count_display,persons_fully_vaccinated,persons_fully_vaccinated_display,population_administered,population_fully_vaccinated,report_date,total_administered_population,total_population_fully_vaccinated,sort_administered_population,sort_population_fully_vaccinated,administered_count_pct,persons_fully_vaccinated_pct
Hardin,65+,1060,1060,521,521,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5416453755748595,0.5410176531671859
McDonough,16-64,12679,12679,6757,6757,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5910955710955711,0.605683040516314
McDonough,65+,8172,8172,4142,4142,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.380979020979021,0.3712800286841162
Mercer,16-64,7266,7266,3670,3670,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5634742148119426,0.5674087816944959
Mercer,65+,5278,5278,2646,2646,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.40930593253198916,0.4090909090909091
Jasper,16-64,3138,3138,1605,1605,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5229128478586902,0.5366098294884654
Jasper,65+,2822,2822,1373,1373,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.4702549575070821,0.4590437980608492
Henry,16-64,25466,25466,12849,12849,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5955148142085448,0.6008136163845507
Henry,65+,16032,16032,8014,8014,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.37490353810537147,0.3747311325165996
Clay,16-64,3589,3589,1886,1886,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5101634683724235,0.5178473366282262
Clay,65+,3406,3406,1741,1741,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.4841506751954513,0.4780340472267985
Logan,16-64,14085,14085,7464,7464,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6244458237276113,0.6312584573748309
Logan,65+,8046,8046,4182,4182,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.3567121830111722,0.3536874154262517
Cumberland,16-64,3117,3117,1667,1667,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5294717173432988,0.5451275343361675
Cumberland,65+,2725,2725,1378,1378,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.46288432138610497,0.45062132112491826
Gallatin,16-64,1687,1687,884,884,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5386334610472542,0.5443349753694581
Gallatin,65+,1411,1411,726,726,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.4505108556832695,0.44704433497536944
Perry,16-64,8335,8335,4213,4213,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5866000422267577,0.5883256528417818
Perry,65+,5727,5727,2892,2892,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.40305440213948907,0.4038542103058232
Richland,16-64,5443,5443,2841,2841,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5439736158305017,0.5513293227246264
Richland,65+,4418,4418,2247,2247,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.44153507895262845,0.4360566660197943
Williamson,16-64,27387,27387,14438,14438,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.5957451436775358,0.6089670589227719
Williamson,65+,17729,17729,8936,8936,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.38565617454482176,0.3769032856721076
Kendall,16-64,99244,99244,48440,48440,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.761762944996239,0.7677433670396551
Kendall,65+,24761,24761,12077,12077,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.19005695337805684,0.1914128126287761
St. Clair,16-64,140141,140141,70150,70150,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.661769775271879,0.6659578305818469
St. Clair,65+,65049,65049,32526,32526,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.307172505631189,0.30878039055602496
Monroe,16-64,20168,20168,10274,10274,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.6432763460066343,0.6503766537950244
Monroe,65+,10436,10436,5223,5223,0.0,0.0,2021-07-05,0.0,0.0,0.0,0.0,0.33286552692013266,0.33063239855668797
